﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9974,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,2,臺中市,大里區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,4,1,B03,7,6,1,8,1,1,,14,14,1,6,4,120.700478,24.098091,2
9975,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,3,臺中市,清水區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,2,8,2,1,C03,7,5,1,10,2,11,,11,11,1,12,4,120.560896,24.284279,2
9976,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,6,臺中市,豐原區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,4,2,17,2,9,1,4,C03,7,1,1,10,2,14,,51,51,2,12,4,120.722102,24.248732,2
9977,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,10,臺中市,清水區,0,1,0,7,3,6,70,4,1,1,5,4,6,6,1,3,1,4,1,1,15,3,10,3,1,B02,7,9,1,8,2,1,,6,6,1,12,4,120.536354,24.281435,2
9978,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,11,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,,,,,F01,,,7,,1,,,56,56,1,12,4,120.647823,24.134621,3
9979,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,13,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,84,84,1,6,4,120.524238,24.210222,3
9980,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,17,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,1,1,C04,7,9,1,11,2,14,,84,84,1,12,4,120.671055,24.174622,2
9981,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,20,臺中市,沙鹿區,0,2,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,12,3,19,2,14,,84,84,1,5,4,120.567405,24.248193,2
9982,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,21,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.701469,24.170623,3
9983,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,21,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,13,4,120.665237,24.178206,3
9984,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,25,臺中市,西屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,7,1,1,C02,7,9,1,10,1,11,,15,15,1,12,4,120.644038,24.177149,2
9985,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,26,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,13,4,120.665958,24.155489,3
9986,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,26,臺中市,太平區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,3,B03,7,5,1,8,2,2,,47,47,1,12,4,120.723948,24.144865,2
9987,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,27,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,12,4,120.721341,24.18012,2
9988,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,33,臺中市,潭子區,0,1,0,7,2,6,50,4,19,1,5,4,6,6,4,4,10,5,5,2,3,3,10,3,1,B03,7,5,1,8,2,1,,10,10,1,13,4,120.704386,24.211508,2
9989,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,35,臺中市,北屯區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,11,,12,12,1,13,4,120.682949,24.194441,2
9990,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,35,臺中市,太平區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B01,7,15,1,3,4,2,,84,84,1,12,4,120.703644,24.112422,2
9991,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,40,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,3,10,5,1,B03,7,9,1,8,2,8,,21,21,1,6,4,120.651247,24.146775,2
9992,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,44,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A12,,,1,,1,,,59,59,1,13,4,120.646681,24.156002,3
9993,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,51,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,7,7,1,13,4,120.681125,24.138844,4
9994,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,58,臺中市,北區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,8,1,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.683604,24.146771,2
9995,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,11,59,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,47,47,1,13,4,120.646556,24.223075,3
9996,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,3,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,11,,,87,87,1,13,4,120.685096,24.140381,3
9997,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,10,臺中市,南區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,2,,21,21,1,12,4,120.681897,24.133974,2
9998,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,21,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,48,48,1,12,4,120.688315,24.182447,4
9999,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,24,臺中市,西屯區,0,3,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,3,5,2,12,2,8,5,4,C03,7,7,1,10,2,12,,40,40,1,12,4,120.645561,24.163391,2
10000,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,24,臺中市,大肚區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,1,,,8,8,1,6,4,120.575855,24.119023,3
10001,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,25,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,12,4,120.646533,24.222702,3
10002,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,37,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,13,3,10,3,1,B12,7,9,1,6,2,1,,84,84,1,6,4,120.686189,24.195605,2
10003,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,41,臺中市,新社區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,5,4,C03,7,9,1,10,2,13,,15,15,1,13,4,120.808858,24.244251,2
10004,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,45,臺中市,霧峰區,0,1,0,7,2,6,60,13,12,1,5,4,6,6,4,4,1,4,4,1,17,3,10,3,1,B03,7,5,1,3,2,6,,47,47,1,12,4,120.692783,24.039383,2
10005,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,48,臺中市,龍井區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,5,4,2,1,3,10,3,1,B03,7,6,1,8,2,1,,10,10,1,6,4,120.548399,24.190467,2
10006,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,50,臺中市,大甲區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,16,3,10,3,1,B03,7,11,1,8,2,4,,45,45,1,12,4,120.624292,24.347186,2
10007,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,53,臺中市,北屯區,0,2,0,7,2,6,50,13,8,1,5,4,6,6,4,4,5,4,4,1,12,2,9,1,1,C03,7,12,1,10,2,13,,85,85,1,6,4,120.690562,24.174903,2
10008,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,57,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.695057,24.183145,2
10009,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,12,58,臺中市,大甲區,0,0,0,7,,3,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,2,,,58,58,1,6,4,120.622437,24.425488,3
10010,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,1,臺中市,北區,0,3,0,7,3,6,50,4,2,1,5,4,6,6,1,1,5,4,4,2,17,2,9,5,4,C03,7,11,1,10,2,12,,23,23,1,13,4,120.681667,24.148916,2
10011,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,9,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.652641,24.225389,3
10012,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,9,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.714339,24.173846,3
10013,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,24,臺中市,東勢區,0,1,0,7,1,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,12,2,9,5,4,F03,7,6,7,21,2,12,,59,59,1,13,4,120.830169,24.263035,2
10014,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,26,臺中市,大里區,0,0,0,7,,6,50,,,,,,,,,,,,,,17,,,,,C03,,,1,10,1,,,84,84,1,13,4,120.691223,24.091811,3
10015,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,30,臺中市,南屯區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,3,4,5,2,13,2,9,1,1,C03,7,9,1,10,1,11,,7,7,1,12,4,120.637429,24.150225,2
10016,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,5,,1,,,58,58,1,12,4,120.694027,24.171628,4
10017,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,40,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,16,2,9,1,1,C03,7,9,1,10,2,14,11,84,84,1,12,4,120.695801,24.172206,2
10018,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,41,臺中市,后里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B03,7,11,1,6,2,5,,45,45,1,6,4,120.682873,24.316663,2
10019,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,44,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,84,84,1,12,4,120.666093,24.143236,3
10020,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,46,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.684051,24.126564,3
10021,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,48,臺中市,和平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,121.000712,24.199894,3
10022,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,49,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.719992,24.157855,3
10023,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,49,臺中市,大甲區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,7,3,1,B03,7,9,1,8,2,5,,59,59,1,6,4,120.620143,24.351965,2
10024,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,50,臺中市,沙鹿區,0,1,0,7,2,6,30,4,9,1,5,4,6,6,4,4,4,4,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,12,12,1,12,4,120.565136,24.250441,2
10025,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,13,57,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,6,4,120.562433,24.233402,3
10026,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,1,臺中市,和平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,121.252283,24.253919,3
10027,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,6,臺中市,大肚區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.573232,24.160568,2
10028,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,7,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,4,C03,7,6,1,10,2,14,,36,36,1,12,4,120.682159,24.128329,2
10029,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,8,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,3,4,2,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.674189,24.148465,2
10030,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,9,臺中市,西屯區,0,1,0,7,2,6,50,3,7,1,5,4,6,6,2,1,5,4,5,2,11,2,7,2,1,C03,7,11,1,10,2,11,,4,4,1,12,4,120.638343,24.16777,2
10031,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,30,臺中市,南屯區,0,3,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,17,2,9,1,1,C03,7,15,1,10,2,11,,4,4,1,12,2,120.615931,24.15162,2
10032,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.645306,24.172474,3
10033,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,31,臺中市,西區,0,1,0,7,2,6,50,4,19,1,5,4,6,6,1,1,10,5,5,2,3,3,10,5,1,B03,7,5,1,8,2,8,,10,10,1,6,4,120.676045,24.137182,2
10034,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,40,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,4,2,17,2,9,2,1,C02,7,9,1,9,2,11,,7,7,1,12,4,120.647151,24.149161,2
10035,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,42,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,15,15,1,13,4,120.719918,24.252558,3
10036,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,43,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.694774,24.111463,3
10037,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,48,臺中市,南屯區,0,1,0,7,3,6,40,3,2,2,5,4,6,6,4,4,10,5,5,2,18,2,8,1,1,C03,7,15,3,19,2,12,,84,84,1,6,4,120.62755,24.1182,2
10038,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,50,臺中市,龍井區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,11,,,,,B03,,,1,,1,,,8,8,1,6,4,120.597776,24.189208,3
10039,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,52,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,17,3,10,5,4,B03,7,6,1,8,2,5,,20,20,1,12,4,120.65387,24.150885,2
10040,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,14,56,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,12,3,10,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.667202,24.188701,2
10041,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,2,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,11,,,87,87,1,13,4,120.671301,24.147232,3
10042,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,3,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,11,4,120.607323,24.347444,3
10043,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,8,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,40,40,1,12,4,120.653973,24.167286,3
10044,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,11,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F01,,,7,,2,,,84,84,1,13,1,120.686157,24.142053,3
10045,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,17,臺中市,后里區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,1,1,,4,4,1,13,,,,,B03,,,1,,2,,,83,83,1,6,4,120.678045,24.316342,3
10046,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,20,臺中市,龍井區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,6,4,120.540217,24.181622,3
10047,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,20,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.582073,24.249599,3
10048,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,26,臺中市,南屯區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,3,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,2,120.639538,24.15113,2
10049,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,27,臺中市,沙鹿區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,14,,51,51,1,6,4,120.580544,24.209606,2
10050,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,30,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,16,3,10,3,1,B03,7,6,3,19,2,1,,39,39,1,12,4,120.68762,24.173156,2
10051,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,30,臺中市,沙鹿區,0,1,0,7,2,6,70,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,6,4,120.603468,24.248447,2
10052,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,41,臺中市,梧棲區,0,0,1,7,2,6,30,4,1,1,5,4,6,6,1,1,10,5,5,2,16,5,4,4,1,F02,7,6,7,21,2,14,,23,23,1,12,4,120.558766,24.253178,2
10053,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,42,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.723277,24.144967,3
10054,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,43,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,12,12,1,12,4,120.668209,24.225077,3
10055,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,45,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,F01,,,7,,1,,,59,59,1,13,4,120.567988,24.254375,4
10056,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,47,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.616655,24.113803,3
10057,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,51,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,15,15,1,6,4,120.676429,24.12557,3
10058,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,15,59,臺中市,東區,0,1,0,7,3,6,50,5,9,1,5,4,6,6,4,4,3,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,5,,20,20,1,6,4,120.69434,24.1441,2
10059,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,1,臺中市,豐原區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,58,58,1,10,4,120.732409,24.27261,2
10060,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,4,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B01,,,1,,2,,,84,84,1,6,4,120.559414,24.236115,3
10061,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,5,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C04,,,1,,1,,,8,8,1,12,4,120.649741,24.155612,3
10062,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,5,臺中市,清水區,0,1,0,7,3,6,40,4,1,1,5,4,6,6,4,4,10,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,12,4,120.581787,24.269165,2
10063,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,9,臺中市,烏日區,0,2,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,14,3,10,5,4,B03,7,2,1,8,2,3,,49,49,1,13,4,120.601609,24.110203,2
10064,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,10,臺中市,霧峰區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,17,3,10,1,1,F03,7,9,7,21,2,11,,7,7,1,6,4,120.675785,24.048997,2
10065,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,12,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.686157,24.172101,3
10066,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,16,臺中市,北區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.665695,24.156949,3
10067,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,16,臺中市,烏日區,0,1,0,7,3,6,70,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,6,4,120.592883,24.113042,2
10068,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,20,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,8,8,1,6,4,120.690128,24.107823,3
10069,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,22,臺中市,大里區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B01,,,1,,2,,,7,7,1,13,4,120.680865,24.104523,3
10070,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,24,臺中市,霧峰區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,1,10,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.665273,24.076696,2
10071,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,27,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.720469,24.175122,3
10072,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,28,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,3,,2,,,21,21,1,13,4,120.676431,24.064095,3
10073,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,29,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,6,4,120.543333,24.150568,3
10074,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,29,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,5,1,16,3,10,3,1,B03,7,11,1,8,3,5,,45,45,1,12,4,120.721635,24.274545,2
10075,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,30,臺中市,沙鹿區,0,1,0,7,1,6,60,4,19,1,5,4,6,6,1,1,1,3,4,2,2,3,10,3,1,B03,7,6,1,8,2,1,,10,10,1,12,4,120.563492,24.206423,2
10076,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,30,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,39,39,1,12,4,120.552882,24.296239,3
10077,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,35,臺中市,大肚區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,9,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,6,4,120.543412,24.150611,2
10078,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,40,臺中市,大里區,0,1,0,7,2,6,50,13,14,1,5,4,6,6,4,4,9,4,4,1,17,2,9,1,1,F03,7,9,7,21,2,12,,59,59,1,12,4,120.729277,24.093792,2
10079,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,40,臺中市,太平區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,8,1,10,2,14,,6,6,1,12,4,120.70605,24.117108,2
10080,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,45,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,59,59,1,13,4,120.630064,24.157861,3
10081,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,46,臺中市,烏日區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.614947,24.105182,3
10082,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,47,臺中市,北區,0,2,0,7,3,6,50,18,24,1,5,4,6,6,2,1,10,5,5,2,17,2,9,5,4,C03,7,15,1,10,2,11,,7,7,1,13,4,120.686552,24.163199,2
10083,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,48,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,1,,,50,50,1,6,4,120.624746,24.343814,3
10084,66000,387130000C,(04)23274275,(04)23288582,2025,10,26,16,52,臺中市,大里區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,10,2,9,5,4,C03,7,15,1,10,2,11,,4,4,1,12,4,120.701275,24.088729,2
