﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
12530,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,33,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.708791,24.148211,3
12531,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,36,臺中市,龍井區,0,1,0,7,3,6,90,13,7,1,5,4,6,6,4,4,1,4,5,1,13,3,10,3,1,B03,7,9,1,8,2,1,,59,59,1,6,4,120.513796,24.198731,2
12532,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,40,臺中市,大雅區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.650042,24.220638,2
12533,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,42,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.732117,24.240332,3
12534,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,84,84,1,12,4,120.740863,24.164858,3
12535,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,56,臺中市,大甲區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,7,4,5,1,2,3,10,3,1,B03,7,9,1,4,2,5,,29,29,1,12,4,120.622953,24.345285,2
12536,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,12,59,臺中市,西區,0,0,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,3,1,2,12,,,,,B03,,,1,,2,,,40,40,1,13,4,120.659105,24.157185,3
12537,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,0,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.638134,24.107693,3
12538,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,9,臺中市,北區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,3,1,5,4,4,2,17,3,10,5,1,B03,7,6,1,8,2,1,,24,24,1,13,4,120.668471,24.169854,2
12539,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,10,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,50,50,1,12,4,120.740949,24.165634,3
12540,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,10,臺中市,梧棲區,0,2,0,7,2,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,38,38,1,12,4,120.524921,24.254295,2
12541,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,10,臺中市,后里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,11,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.72215,24.308791,2
12542,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,15,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B11,,,1,,1,,,40,40,1,6,4,120.640115,24.141405,3
12543,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,21,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,12,4,120.734296,24.143958,3
12544,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,25,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.714744,24.24597,3
12545,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,26,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,45,45,1,6,4,120.651294,24.148472,3
12546,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,29,臺中市,大雅區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,12,,6,6,1,12,4,120.657676,24.242384,2
12547,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,30,臺中市,南屯區,0,0,0,7,3,6,0,13,21,1,5,4,6,6,4,4,3,4,5,2,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.646016,24.150666,3
12548,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,30,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,6,4,120.52791,24.258696,3
12549,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,32,臺中市,南屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.612479,24.147223,2
12550,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,35,臺中市,西屯區,0,0,0,7,3,6,50,4,9,1,5,4,6,6,4,4,5,4,5,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.617669,24.188269,3
12551,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,37,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.665137,24.273898,3
12552,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,48,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,45,45,1,12,4,120.720766,24.161516,3
12553,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,13,53,臺中市,大里區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,13,4,120.681229,24.101606,2
12554,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,2,臺中市,北屯區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,4,3,5,2,18,2,9,2,1,C03,7,9,1,8,2,11,12,59,59,1,13,4,120.755293,24.166961,2
12555,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,2,臺中市,外埔區,0,1,0,7,2,6,30,4,1,1,5,4,6,2,4,4,10,5,5,1,11,3,10,3,1,B03,7,9,1,8,2,7,,84,84,1,6,4,120.715466,24.342767,2
12556,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,10,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,3,,2,,,21,21,1,6,4,120.533578,24.254141,3
12557,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,13,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,13,4,120.707926,24.21447,3
12558,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,15,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.65899,24.155572,3
12559,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,15,臺中市,大肚區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B02,,,1,,2,,,84,84,1,6,4,120.548354,24.14328,3
12560,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,15,臺中市,清水區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,6,,15,15,1,12,4,120.551404,24.275007,2
12561,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,18,臺中市,大里區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,12,,,,,B03,,,1,,2,,,20,20,1,12,4,120.700983,24.110393,3
12562,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,18,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,9,,,26,26,1,12,4,120.837762,24.153672,3
12563,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,20,臺中市,沙鹿區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,4,4,2,12,3,10,3,1,B03,7,5,1,8,2,5,,14,14,1,13,4,120.560097,24.238886,2
12564,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,22,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,6,4,120.565396,24.122999,3
12565,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,36,臺中市,大里區,0,0,0,7,2,3,80,13,9,1,5,4,6,6,4,4,1,3,5,1,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.684189,24.075951,3
12566,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,38,臺中市,東勢區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,3,1,8,2,8,,50,50,1,12,4,120.828716,24.252159,2
12567,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,39,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,8,2,,,7,7,1,12,4,120.73042,24.177167,3
12568,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,41,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.559973,24.242322,3
12569,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,14,54,臺中市,東區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B01,7,6,1,1,2,2,,11,11,1,12,4,120.702482,24.131569,2
12570,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,0,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,48,48,1,12,4,120.681666,24.144602,3
12571,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,1,臺中市,太平區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,2,,,,,,,9,,,,,,86,86,2,,,120.724579,24.131045,2
12572,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,15,臺中市,大肚區,0,1,0,7,2,6,60,11,7,1,5,4,6,6,4,4,1,4,1,2,17,3,10,5,4,B03,7,7,1,8,11,16,,40,40,1,6,4,120.582275,24.167992,2
12573,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,15,臺中市,大安區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,40,40,1,6,4,120.585762,24.364999,3
12574,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,20,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.566644,24.122454,3
12575,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,22,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,1,2,,47,47,1,12,4,120.704282,24.164741,2
12576,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,23,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.714983,24.249135,3
12577,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,27,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,12,4,120.680075,24.171856,3
12578,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,30,臺中市,大甲區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.623206,24.347946,3
12579,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,30,臺中市,和平區,0,0,0,7,,,25,,,,,,,,,,,,,,19,,,,,B03,,,1,8,2,,,84,84,1,12,4,120.94968,24.237382,3
12580,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,34,臺中市,石岡區,0,3,0,7,2,6,50,13,12,1,5,4,6,6,4,4,1,4,4,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.772041,24.274915,2
12581,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,34,臺中市,新社區,0,0,0,7,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,119,119,1,,,120.809674,24.248542,3
12582,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,35,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,10,4,120.799334,24.200573,3
12583,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,37,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,10,4,120.801222,24.198416,3
12584,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,43,臺中市,北區,0,3,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,17,2,9,5,1,C03,7,9,1,10,2,12,,15,15,1,13,4,120.672931,24.156477,2
12585,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,46,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.691925,24.100466,3
12586,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,51,臺中市,東區,0,3,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,8,2,1,C03,7,6,1,10,2,11,,13,13,1,13,4,120.69426,24.132973,2
12587,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,55,臺中市,大雅區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,4,4,1,17,2,9,2,1,F01,7,9,7,21,2,14,,84,84,1,12,4,120.643964,24.208216,2
12588,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,56,臺中市,清水區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,8,3,4,2,12,,,,,B03,,,1,,9,,,7,7,1,12,4,120.539101,24.268643,3
12589,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,15,58,臺中市,清水區,0,0,0,7,2,6,50,3,1,1,5,4,6,6,4,4,8,3,5,1,14,,,,,,,,,,,,,,,,,,120.588882,24.296912,3
12590,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,2,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.68373,24.138658,3
12591,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,2,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,C03,,,1,,2,,,7,7,1,12,2,120.64654,24.131948,3
12592,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,A02,,,1,,2,,,84,84,1,13,4,120.613996,24.183817,3
12593,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,16,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.702254,24.192445,3
12594,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,29,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.677078,24.185883,3
12595,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,33,臺中市,龍井區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,1,2,,29,29,1,6,4,120.513229,24.196702,2
12596,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,34,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.576732,24.272301,3
12597,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,52,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.562214,24.232969,3
12598,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,53,臺中市,太平區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,2,5,1,13,2,7,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.724328,24.130168,2
12599,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,56,臺中市,豐原區,0,0,0,7,2,6,50,3,2,1,5,4,6,6,2,1,1,3,5,1,12,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.708943,24.252064,3
12600,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,16,57,臺中市,外埔區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,9,4,4,1,16,3,10,3,1,B12,7,5,1,8,2,5,,11,11,1,6,4,120.656585,24.328621,2
12601,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,1,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,5,,2,,,59,59,1,13,4,120.723092,24.204046,3
12602,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,5,臺中市,石岡區,0,0,0,7,,,50,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,50,50,1,13,4,120.777155,24.274242,3
12603,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,6,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,8,1,1,C03,7,9,1,10,2,14,,82,82,1,12,4,120.694027,24.171628,2
12604,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,10,臺中市,后里區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,47,47,1,6,4,120.723356,24.289726,3
12605,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,11,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,39,39,1,12,4,120.673192,24.181224,3
12606,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,12,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B02,,,1,,2,,,84,84,1,13,4,120.659824,24.258983,3
12607,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,13,臺中市,大甲區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,15,15,1,6,4,120.644038,24.405414,2
12608,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,22,臺中市,東勢區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,50,50,1,13,4,120.829518,24.25697,3
12609,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,44,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,6,4,120.6275,24.351746,3
12610,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,44,臺中市,大甲區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.618357,24.340494,3
12611,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,17,45,臺中市,清水區,0,1,0,7,3,6,30,5,1,1,5,4,6,6,4,4,10,5,5,2,15,2,8,1,1,C03,7,9,1,10,2,14,,12,12,1,12,4,120.575923,24.274846,2
12612,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,3,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.635045,24.171096,3
12613,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,6,臺中市,西屯區,0,0,0,7,1,6,50,5,2,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,4,B03,7,6,1,8,1,2,,23,23,1,12,4,120.593044,24.183185,3
12614,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,10,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,B03,,,1,,2,,,7,7,1,13,4,120.797497,24.206629,3
12615,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,11,臺中市,烏日區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,13,3,10,5,4,C03,7,9,1,10,2,11,,7,7,1,5,4,120.638063,24.11184,2
12616,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,15,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.695534,24.167381,2
12617,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,18,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.671641,24.137267,3
12618,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,19,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,13,4,120.663096,24.146699,3
12619,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,22,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.708161,24.305811,3
12620,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,26,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,21,21,1,12,4,120.722489,24.172549,2
12621,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,26,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.720358,24.250582,3
12622,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,38,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.676382,24.201145,3
12623,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,40,臺中市,沙鹿區,0,0,0,7,1,6,50,4,9,1,5,4,6,6,1,1,4,4,5,2,15,,,,,C03,,,1,,2,,,21,21,1,12,4,120.553833,24.23108,3
12624,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,48,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,C03,,,3,,9,,,84,84,2,13,4,120.703009,24.251386,3
12625,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,52,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,40,40,1,12,4,120.686374,24.146232,3
12626,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,54,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,49,49,1,12,4,120.676712,24.11504,3
12627,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,55,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.698048,24.059434,3
12628,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,18,59,臺中市,豐原區,0,0,0,7,1,6,50,3,8,1,5,4,6,6,4,4,1,4,4,1,12,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.752187,24.27158,3
12629,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,1,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,48,48,1,12,4,120.657199,24.194548,3
12630,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,5,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.732771,24.250731,3
12631,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,8,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,6,1,8,2,11,,36,36,1,12,4,120.716189,24.133468,2
12632,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,8,臺中市,神岡區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,4,5,2,12,2,8,2,4,C03,7,15,5,10,2,14,,84,84,1,12,4,120.677438,24.249969,2
12633,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,12,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,6,4,120.706169,24.136646,3
12634,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,14,臺中市,北屯區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,18,2,9,1,1,C03,7,9,1,10,1,14,,85,85,1,12,4,120.707364,24.165494,2
12635,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,44,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,26,26,1,12,4,120.733316,24.161155,3
12636,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,45,臺中市,龍井區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.532195,24.19329,3
12637,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,47,臺中市,太平區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,3,2,9,1,1,C03,7,9,1,10,2,11,,10,10,1,6,4,120.734849,24.125465,2
12638,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,19,53,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,8,8,1,12,4,120.684221,24.242901,3
12639,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,20,4,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,6,4,120.615059,24.110204,3
12640,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,20,5,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,40,40,1,6,4,120.622387,24.150087,3
12641,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,20,5,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,1,,84,84,1,12,4,120.686241,24.183661,2
12642,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,20,16,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,21,21,1,12,2,120.71375,24.125121,3
12643,66000,387130000C,(04)23274275,(04)23288582,2025,01,30,20,19,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,6,4,120.67013,24.112185,3
