﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9226,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,21,26,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,14,12,12,12,1,12,4,120.658608,24.175673,3
9227,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,21,28,臺中市,大里區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,2,1,3,4,3,1,16,3,10,5,4,B03,7,5,1,8,2,16,,26,26,1,13,4,120.688062,24.094541,2
9228,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,21,44,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.708547,24.232016,3
9229,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,21,48,臺中市,東區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B12,7,6,1,8,2,2,,11,11,1,12,4,120.694495,24.142765,2
9230,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,21,57,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,51,51,1,13,4,120.683609,24.14294,3
9231,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,15,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B03,7,11,1,8,2,16,,46,46,1,12,4,120.649816,24.147217,2
9232,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,15,臺中市,北屯區,0,1,0,7,1,6,40,3,2,1,5,4,6,6,4,4,5,5,4,2,30,3,10,1,1,C03,7,9,3,19,2,11,,59,59,1,12,4,120.689837,24.17989,2
9233,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,15,臺中市,西屯區,0,1,0,7,1,6,40,3,4,1,5,4,6,6,1,1,5,4,4,2,13,3,10,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.653849,24.176154,2
9234,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,8,1,12,4,120.647492,24.158985,3
9235,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,50,臺中市,新社區,0,1,0,5,1,6,30,13,9,1,4,4,6,6,4,4,10,5,5,1,17,2,9,5,4,C03,7,9,1,10,9,11,,85,85,1,13,4,120.806717,24.224133,2
9236,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,22,55,臺中市,大里區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,40,40,1,6,4,120.689173,24.100939,3
9237,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,23,17,臺中市,豐原區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,24,24,1,13,4,120.726948,24.254834,2
9238,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,23,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,47,47,1,12,4,120.636528,24.170784,3
9239,66000,387130000C,(04)23274275,(04)23288582,2025,08,24,23,44,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.66774,24.13095,3
9240,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,0,46,臺中市,東勢區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,5,,2,,,84,84,1,12,4,120.833053,24.235796,3
9241,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,1,25,臺中市,新社區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.782064,24.235391,3
9242,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,2,9,臺中市,潭子區,0,1,0,7,1,6,60,5,2,1,5,4,6,6,2,1,1,4,4,1,17,3,10,3,1,B03,7,9,1,6,2,5,,84,84,1,12,4,120.703707,24.200343,2
9243,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,2,42,臺中市,烏日區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,1,4,4,1,20,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.598372,24.111472,2
9244,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,4,2,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,13,4,120.68856,24.091168,3
9245,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,5,24,臺中市,太平區,0,3,0,7,1,6,50,4,2,1,5,4,6,6,2,1,5,4,5,2,16,2,9,2,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.705171,24.159548,2
9246,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,6,37,臺中市,豐原區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,9,5,4,2,16,3,10,5,4,B03,7,7,1,8,2,7,,40,40,1,12,4,120.708446,24.246387,2
9247,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,6,38,臺中市,西屯區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,1,C03,7,9,1,10,2,14,,21,21,1,12,4,120.606473,24.192739,2
9248,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,6,49,臺中市,霧峰區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,15,1,10,2,11,,84,84,1,13,4,120.679792,24.031008,2
9249,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,6,51,臺中市,梧棲區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,6,1,F01,7,6,7,21,2,14,,12,12,1,12,4,120.533824,24.225244,2
9250,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,10,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.543718,24.245515,3
9251,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,15,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.65953,24.157489,3
9252,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,22,臺中市,南區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,84,84,1,12,4,120.655436,24.129269,3
9253,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,26,臺中市,霧峰區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,15,2,9,2,1,C03,7,9,1,10,2,13,,12,12,1,13,4,120.697542,24.062657,2
9254,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,29,臺中市,霧峰區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,5,5,5,1,12,2,8,6,1,F01,7,9,7,21,2,12,,84,84,1,13,4,120.695305,24.066002,2
9255,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,29,臺中市,沙鹿區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,82,82,1,12,4,120.57827,24.220879,2
9256,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,30,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,56,56,1,12,4,120.574738,24.263725,3
9257,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,30,臺中市,神岡區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,5,,14,14,1,13,4,120.695517,24.247497,2
9258,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,31,臺中市,南屯區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,17,2,8,2,4,C03,7,1,1,10,2,11,,51,51,1,6,4,120.643756,24.133561,2
9259,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.613585,24.173714,3
9260,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,33,臺中市,后里區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,9,5,5,1,17,2,7,2,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.732764,24.309357,2
9261,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,34,臺中市,大里區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,1,1,1,3,5,1,12,2,9,1,1,C03,7,9,1,10,2,14,,8,8,1,13,4,120.691273,24.092119,2
9262,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,34,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,1,1,1,13,4,120.715165,24.074178,3
9263,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,36,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,5,4,2,16,2,9,2,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.63797,24.172723,2
9264,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,38,臺中市,大里區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,4,1,16,2,7,1,1,C03,7,6,1,10,2,14,,11,11,1,13,4,120.675147,24.103105,2
9265,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,40,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,13,4,120.631539,24.216681,3
9266,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,40,臺中市,沙鹿區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,4,4,8,3,4,1,17,2,9,5,4,C03,7,6,1,10,2,13,,48,48,1,13,4,120.57062,24.237817,2
9267,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,41,臺中市,南屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,1,4,5,2,12,3,10,3,1,B03,7,5,1,8,2,5,,84,84,1,12,4,120.596551,24.153366,2
9268,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,42,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B03,7,7,1,8,2,6,,40,40,1,6,4,120.570296,24.258262,2
9269,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,43,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.62962,24.162457,3
9270,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,44,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,87,87,1,13,4,120.657375,24.146713,2
9271,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,46,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A05,,,1,,9,,,8,8,1,6,4,120.607818,24.148746,3
9272,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,49,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B01,,,1,2,1,,,49,49,1,12,4,120.648112,24.158938,3
9273,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,52,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B02,,,1,,2,,,8,8,1,13,4,120.62195,24.106574,3
9274,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,53,臺中市,西屯區,0,0,0,7,2,6,40,3,,1,5,4,6,6,4,4,1,4,1,2,16,,,,,B03,,,1,,1,,,12,12,1,13,4,120.637528,24.170573,3
9275,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,55,臺中市,太平區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.733681,24.156559,2
9276,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,55,臺中市,清水區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,1,4,5,2,17,3,10,3,1,B03,7,9,1,1,2,1,,21,21,1,12,4,120.538184,24.27034,2
9277,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,56,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.662012,24.129407,2
9278,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,57,臺中市,北屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,2,1,1,3,5,2,17,3,10,3,1,B03,7,5,1,8,2,6,,65,65,1,12,4,120.69694,24.169047,2
9279,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,57,臺中市,梧棲區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,2,5,2,16,3,10,3,1,B03,7,9,1,8,2,2,,39,39,1,12,4,120.52801,24.258957,2
9280,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,58,臺中市,西屯區,0,1,0,7,3,6,50,4,3,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,6,1,8,2,1,,59,59,1,13,4,120.5916,24.168493,2
9281,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,7,58,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,8,8,1,12,4,120.549368,24.2443,3
9282,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,0,臺中市,西屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,2,1,5,4,4,2,13,2,8,1,1,C03,7,9,1,10,2,11,14,59,59,1,12,4,120.615268,24.182813,2
9283,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,0,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,13,4,120.702996,24.239615,3
9284,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,1,臺中市,龍井區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,12,3,10,3,1,B03,7,9,2,19,2,5,,8,8,1,12,4,120.590174,24.182796,3
9285,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,3,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.683351,24.148662,3
9286,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,15,臺中市,龍井區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,16,3,10,3,1,B12,7,6,1,8,2,4,,39,39,1,6,4,120.595278,24.186132,2
9287,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,17,臺中市,南區,0,2,0,7,2,6,50,13,19,1,5,4,6,6,3,1,5,2,5,2,3,2,9,2,1,C03,7,9,1,10,2,11,,10,10,1,13,4,120.649337,24.117856,2
9288,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,17,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.623411,24.182753,3
9289,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,18,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.672733,24.146967,3
9290,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,19,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.673829,24.16492,2
9291,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,20,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,12,4,120.631683,24.139,3
9292,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,20,臺中市,北屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,1,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,12,,85,85,1,6,4,120.671666,24.17414,2
9293,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,21,臺中市,西區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,1,4,5,2,13,3,10,3,1,B03,7,9,1,8,2,8,,21,21,1,12,4,120.682206,24.135723,2
9294,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,21,臺中市,東勢區,0,1,0,7,1,6,30,11,9,1,3,4,6,6,4,4,10,5,5,2,10,3,10,5,4,B03,7,9,1,8,2,5,,84,84,1,13,4,120.765618,24.316644,2
9295,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,23,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.727273,24.152175,3
9296,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,23,臺中市,大安區,0,0,0,7,,3,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,84,84,1,6,4,120.604826,24.394465,3
9297,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,24,臺中市,太平區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.714128,24.152522,2
9298,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,27,臺中市,大雅區,0,1,0,7,3,6,30,3,2,1,5,4,6,6,4,4,5,2,5,1,17,2,9,4,1,F01,7,5,7,21,2,15,,14,14,1,12,4,120.656861,24.221707,2
9299,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,27,臺中市,南區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B12,7,5,1,8,2,5,,84,84,1,12,4,120.653438,24.124693,2
9300,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,30,臺中市,神岡區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,5,5,5,2,12,3,10,1,1,C03,7,12,1,10,2,12,,68,68,1,13,4,120.682873,24.243823,2
9301,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,31,臺中市,南屯區,0,0,0,7,3,5,50,13,9,1,5,4,6,6,1,1,3,4,5,2,12,,,,,A11,,,1,,1,,,8,8,1,12,4,120.616549,24.153574,3
9302,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,33,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B12,7,6,1,8,2,8,,84,84,1,12,4,120.724105,24.130638,2
9303,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,34,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.624253,24.175107,3
9304,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,35,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,4,1,,,7,7,1,12,4,120.633524,24.173291,3
9305,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,35,臺中市,太平區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,4,2,17,3,10,3,1,B03,7,5,1,8,2,4,,13,13,1,12,4,120.722688,24.147702,2
9306,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,39,臺中市,南區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,12,4,120.660102,24.124382,2
9307,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,39,臺中市,西屯區,0,2,0,7,1,6,50,3,2,1,5,4,6,6,2,1,1,4,5,2,13,2,8,5,4,C03,7,9,1,10,2,11,,8,8,1,13,4,120.650633,24.164377,2
9308,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,40,臺中市,梧棲區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,10,4,4,1,13,2,9,3,1,B03,7,9,1,8,2,1,,84,84,1,6,4,120.525524,24.221963,2
9309,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,43,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,8,2,,,84,84,1,13,4,120.681997,24.143728,3
9310,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,43,臺中市,烏日區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,4,2,17,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,6,4,120.623095,24.102906,2
9311,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,46,臺中市,潭子區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,1,16,2,8,1,1,C03,7,6,1,10,2,13,,48,48,1,13,4,120.709461,24.210575,2
9312,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,47,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.684457,24.168272,3
9313,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,50,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,13,4,120.684126,24.158917,3
9314,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,50,臺中市,神岡區,0,2,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,1,17,2,9,6,1,F01,7,8,7,21,2,11,,40,40,1,6,4,120.690988,24.231245,2
9315,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,51,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,59,59,1,13,4,120.657795,24.164885,3
9316,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,52,臺中市,南屯區,0,0,0,7,,,0,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,50,50,1,6,4,120.650016,24.15051,3
9317,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,54,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.679262,24.142317,3
9318,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,8,54,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.628565,24.161708,3
9319,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,2,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.686237,24.181568,3
9320,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,3,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,14,14,1,12,4,120.658834,24.159737,3
9321,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,13,4,120.661955,24.170372,3
9322,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,6,臺中市,西屯區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,16,,84,84,1,13,2,120.645807,24.166618,2
9323,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,10,臺中市,大安區,0,0,0,7,3,5,40,13,2,1,5,4,6,6,4,4,9,4,5,1,13,,,,,B03,,,1,,2,5,,7,7,1,13,4,120.604169,24.393643,3
9324,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,11,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,56,56,1,12,4,120.564813,24.206066,3
9325,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,14,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,7,7,1,12,4,120.679764,24.104114,3
9326,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,15,臺中市,大里區,0,1,0,7,2,6,60,13,12,1,5,4,6,6,4,4,3,4,4,1,13,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.688164,24.082072,2
9327,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,20,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.645727,24.202951,3
9328,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,20,臺中市,大里區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,4,5,1,15,2,9,1,1,C03,7,9,1,10,2,11,,21,21,1,13,4,120.689915,24.11427,2
9329,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,30,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,78,78,1,13,4,120.699577,24.084973,3
9330,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,33,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,51,51,1,13,4,120.713477,24.094164,4
9331,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,35,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,13,4,120.608614,24.108238,4
9332,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,38,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,14,14,1,13,4,120.624897,24.1069,3
9333,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,41,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A05,,,1,,2,,,8,8,1,13,4,120.6666,24.158645,3
9334,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,42,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,77,77,1,12,4,120.655161,24.175617,3
9335,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,44,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,12,4,120.721163,24.175834,3
9336,66000,387130000C,(04)23274275,(04)23288582,2025,08,25,9,45,臺中市,中區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,9,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.678375,24.139272,2
